step,timestamp,altitude_m,pitch_deg,roll_deg,heading_deg,latitude,longitude,airspeed_kts,reward,episode,total_reward
32,30.043337106704712,97.66185760498047,-2.6020944118499756,0.3889293372631073,271.11651611328125,47.46292495727539,-122.31863403320312,0.0,-0.07778586745262146,2,0.0
33,30.299941301345825,97.55561828613281,-2.5010364055633545,0.7253249883651733,270.6360778808594,47.46292495727539,-122.31866455078125,0.0,-0.14506499767303468,2,0.0
34,30.54089641571045,97.49336242675781,-2.213611602783203,0.45834943652153015,269.4021911621094,47.46292495727539,-122.31868743896484,0.0,1.068329855799675,2,0.0
35,31.505669116973877,97.4513931274414,-2.208484411239624,0.35830503702163696,267.6837158203125,47.46292495727539,-122.31869506835938,0.0,-0.07166100740432739,2,0.0
36,32.05235290527344,97.34129333496094,-2.9477932453155518,0.9825083613395691,256.1123046875,47.462921142578125,-122.31874084472656,0.0,-0.19650167226791382,2,0.0
37,32.65902519226074,97.28543090820312,-2.1752350330352783,1.378828525543213,251.06517028808594,47.46291732788086,-122.31875610351562,0.0,-0.27576570510864257,2,0.0
38,33.380232095718384,97.23103332519531,-1.9028373956680298,0.864844024181366,250.08114624023438,47.462913513183594,-122.31877136230469,0.0,1.7430339753627777,2,0.0
39,34.00079703330994,97.20690155029297,-1.7719488143920898,1.6408213376998901,251.42942810058594,47.462913513183594,-122.31878662109375,0.0,1.7674594938755035,2,0.0
40,34.50920605659485,97.1906967163086,-1.9111069440841675,1.7845057249069214,250.4545440673828,47.462913513183594,-122.31878662109375,0.0,5.279632949829102,2,0.0
41,34.874258518218994,97.17996978759766,-1.0661571025848389,1.7048317193984985,250.1416015625,47.46290969848633,-122.31879425048828,0.0,-0.3409663438796997,2,0.0
42,35.431257247924805,97.18051147460938,-1.6330071687698364,1.7463659048080444,249.953369140625,47.46290969848633,-122.31879425048828,0.0,-0.3492731809616089,2,0.0
43,35.802170753479004,97.17744445800781,-1.1909675598144531,1.7064049243927002,249.8323974609375,47.46290969848633,-122.31879425048828,0.0,9.65871901512146,2,0.0
44,36.49137759208679,97.17657470703125,-1.1051336526870728,1.609563946723938,249.83432006835938,47.46290969848633,-122.31879425048828,0.0,3.636303222179413,2,0.0
45,36.96712899208069,97.17111206054688,-2.085435628890991,1.6993895769119263,250.09536743164062,47.46290969848633,-122.31879425048828,0.0,1.827341902256012,2,0.0
46,37.562331438064575,97.1650161743164,-2.495789051055908,1.7292691469192505,251.50595092773438,47.46290969848633,-122.31879425048828,0.0,9.65414617061615,2,0.0
47,38.02617955207825,97.15740203857422,-2.3675527572631836,1.507810115814209,254.62318420410156,47.46290969848633,-122.31880187988281,0.0,5.194737839698791,2,0.0
48,43.56582498550415,97.15016174316406,-2.248361110687256,1.6415457725524902,257.79022216796875,47.46290969848633,-122.31880187988281,0.0,3.6660606503486632,2,0.0
49,44.09818458557129,97.11309051513672,-1.1914142370224,1.8517683744430542,235.42201232910156,47.46290588378906,-122.31881713867188,0.0,5.52763261795044,2,0.0
50,44.59734773635864,97.11198425292969,-1.444324016571045,1.8442580699920654,234.98101806640625,47.46290588378906,-122.31881713867188,0.0,-0.3688516139984131,2,0.0
51,45.07388496398926,97.11237335205078,-1.643452763557434,1.8821721076965332,236.14559936523438,47.46290588378906,-122.31881713867188,0.0,0.4796575546264648,2,0.0
52,45.53254747390747,97.10726165771484,-0.7058531045913696,1.7930889129638672,236.53695678710938,47.46290588378906,-122.31881713867188,0.0,-0.22381873056292534,2,0.0
53,45.90282368659973,97.10853576660156,-1.0732914209365845,1.8203176259994507,236.33990478515625,47.46290588378906,-122.31881713867188,0.0,8.168507075309753,2,0.0
54,46.36248588562012,97.10863494873047,-1.1809664964675903,1.773162841796875,235.96090698242188,47.46290588378906,-122.31881713867188,0.0,3.560151922702789,2,0.0
55,46.75874376296997,97.10433959960938,-1.1579865217208862,1.9394118785858154,235.60650634765625,47.4629020690918,-122.31881713867188,0.0,9.612117624282837,2,0.0
56,47.114914417266846,97.10208892822266,-1.9436721801757812,1.836306095123291,236.17054748535156,47.4629020690918,-122.3188247680664,0.0,-0.36726121902465825,2,0.0
57,47.518545627593994,97.09895324707031,-2.5391130447387695,1.958789348602295,237.31813049316406,47.4629020690918,-122.3188247680664,0.0,9.60824213027954,2,0.0
58,47.869789838790894,97.0898666381836,-1.7539154291152954,1.745126485824585,239.26927185058594,47.4629020690918,-122.3188247680664,0.0,9.650974702835082,2,0.0
59,48.21108412742615,97.0899429321289,-2.6206908226013184,1.7453655004501343,241.29217529296875,47.4629020690918,-122.3188247680664,0.0,-0.3490731000900269,2,0.0
60,49.05705428123474,97.07190704345703,-1.6243728399276733,1.6926186084747314,241.97854614257812,47.46289825439453,-122.31883239746094,0.0,-0.3385237216949463,2,0.0
61,49.75022101402283,97.05889892578125,-1.9644572734832764,1.1578856706619263,246.1970672607422,47.46289825439453,-122.31884002685547,0.0,-0.23157713413238526,2,0.0
62,50.236520290374756,97.05830383300781,-2.1204612255096436,1.1973142623901367,248.76861572265625,47.46289825439453,-122.31884002685547,0.0,-0.23946285247802734,2,0.0
63,50.62985396385193,97.05479431152344,-1.4277420043945312,1.1866415739059448,248.74539184570312,47.46289825439453,-122.31884002685547,0.0,-0.237328314781189,2,0.0
64,51.09637212753296,97.055908203125,-1.6905230283737183,1.1650747060775757,248.73422241210938,47.46289825439453,-122.31884002685547,0.0,2.220583736896515,2,0.0
65,51.794782638549805,97.05522918701172,-1.622788667678833,1.133054494857788,248.79940795898438,47.46289825439453,-122.31884002685547,0.0,4.272873401641846,2,0.0
66,52.15510034561157,97.05522155761719,-1.7764954566955566,1.1702405214309692,248.5447235107422,47.46289825439453,-122.31884002685547,0.0,-0.23404810428619385,2,0.0
67,52.71579170227051,97.05553436279297,-2.0397114753723145,1.2222739458084106,248.1894073486328,47.46289825439453,-122.31884002685547,0.0,-0.11359821185469629,2,0.0
68,53.04138159751892,97.05387878417969,-1.7760447263717651,1.2295881509780884,247.8573760986328,47.46289825439453,-122.31884002685547,0.0,9.754082369804383,2,0.0
69,53.4103684425354,97.05280303955078,-1.5517373085021973,1.1319668292999268,247.96884155273438,47.46289825439453,-122.31884002685547,0.0,-0.22639336585998537,2,0.0
70,53.791083335876465,97.05220794677734,-1.7071768045425415,1.256587028503418,247.5087890625,47.46289825439453,-122.31884002685547,0.0,9.040621137619018,2,0.0
71,54.20940446853638,97.05313873291016,-2.1801247596740723,1.3229248523712158,246.49012756347656,47.46289825439453,-122.31884002685547,0.0,-0.2645849704742432,2,0.0
72,54.54738402366638,97.04867553710938,-1.8158613443374634,1.4979556798934937,244.51614379882812,47.462894439697266,-122.31884002685547,0.0,-0.29959113597869874,2,0.0
73,54.87686777114868,97.04850769042969,-1.895077109336853,1.4557594060897827,243.10813903808594,47.462894439697266,-122.31884002685547,0.0,1.5231518149375916,2,0.0
74,55.26907968521118,97.04528045654297,-1.338435411453247,1.6035507917404175,242.92596435546875,47.462894439697266,-122.31884002685547,0.0,2.8414488673210143,2,0.0
75,55.62813591957092,97.04625701904297,-1.6053762435913086,1.5214033126831055,243.29393005371094,47.462894439697266,-122.31884002685547,0.0,9.211509084701538,2,0.0
76,55.92994141578674,97.04447937011719,-1.6327353715896606,1.5348063707351685,243.2934112548828,47.462894439697266,-122.31884002685547,0.0,-0.3069612741470337,2,0.0
77,56.383490562438965,97.04508209228516,-2.1835782527923584,1.6281495094299316,243.62936401367188,47.462894439697266,-122.31884002685547,0.0,9.369209814071656,2,0.0
78,56.769370317459106,97.04390716552734,-2.545138359069824,1.6704822778701782,244.2862091064453,47.462894439697266,-122.31884765625,0.0,-0.33409645557403567,2,0.0
79,57.15831542015076,97.03660583496094,-3.0657591819763184,1.7525548934936523,243.26278686523438,47.462894439697266,-122.31884765625,0.0,-0.3505109786987305,2,0.0
80,57.52897357940674,97.03001403808594,-2.2030742168426514,1.871090054512024,241.30958557128906,47.462894439697266,-122.31884765625,0.0,-0.3742180109024048,2,0.0
81,58.062963008880615,97.02787017822266,-1.8475732803344727,1.889013409614563,239.92391967773438,47.462894439697266,-122.31884765625,0.0,-0.3778026819229126,2,0.0
82,58.32998037338257,97.02643585205078,-1.5991287231445312,1.9618449211120605,239.69204711914062,47.462894439697266,-122.31884765625,0.0,0.4097978502511978,2,0.0
83,58.583924531936646,97.0260009765625,-1.5242737531661987,1.951116681098938,239.68423461914062,47.462894439697266,-122.31884765625,0.0,-0.33815986178815366,2,0.0
84,63.90662360191345,97.02606964111328,-1.5056793689727783,1.9516748189926147,239.65357971191406,47.462894439697266,-122.31884765625,0.0,3.214949131011963,2,0.0
85,64.38448476791382,97.0234146118164,-1.426060438156128,2.0180232524871826,238.76329040527344,47.462894439697266,-122.31884765625,0.0,-0.40360465049743655,2,0.0
86,64.77279043197632,97.02277374267578,-1.4038032293319702,2.112729787826538,238.81002807617188,47.462894439697266,-122.31884765625,0.0,1.4884999513626098,2,0.0
87,65.25269794464111,97.02272033691406,-1.4766404628753662,2.0606565475463867,238.52621459960938,47.462894439697266,-122.31884765625,0.0,2.658430278301239,2,0.0
88,65.71510529518127,97.02172088623047,-1.3411582708358765,2.1024248600006104,238.15133666992188,47.462894439697266,-122.31885528564453,0.0,2.581230866909027,2,0.0
89,66.20078229904175,97.02274322509766,-1.747200846672058,2.14656138420105,237.5556640625,47.462894439697266,-122.31885528564453,0.0,-0.42931227684021,2,0.0
90,66.58106923103333,97.02244567871094,-1.7391016483306885,2.1911165714263916,236.6032257080078,47.462894439697266,-122.31885528564453,0.0,-0.3597508564591408,2,0.0
91,67.32029819488525,97.0211410522461,-1.3407059907913208,2.150402784347534,236.48464965820312,47.462894439697266,-122.31885528564453,0.0,3.1854433178901673,2,0.0
92,67.79804968833923,97.02059173583984,-1.401138424873352,2.1164755821228027,236.7161407470703,47.462894439697266,-122.31885528564453,0.0,-0.06841323375701908,2,0.0
93,68.27857208251953,97.01963806152344,-1.2923688888549805,2.1435842514038086,237.01821899414062,47.462894439697266,-122.31885528564453,0.0,-0.42871685028076173,2,0.0
94,68.57353401184082,97.01918029785156,-1.0579833984375,2.1265132427215576,237.06776428222656,47.462894439697266,-122.31885528564453,0.0,-0.42530264854431155,2,0.0
95,69.08707451820374,97.0202407836914,-1.2418328523635864,2.12675142288208,237.03076171875,47.462894439697266,-122.31885528564453,0.0,-0.42535028457641605,2,0.0
96,69.50855422019958,97.0194091796875,-1.0914355516433716,2.119443893432617,237.00033569335938,47.462894439697266,-122.31885528564453,0.0,9.576111221313477,2,0.0
97,69.89072155952454,97.01945495605469,-1.2430332899093628,2.044306755065918,236.89520263671875,47.462894439697266,-122.31885528564453,0.0,9.591138648986817,2,0.0
98,70.44507884979248,97.01918029785156,-1.8372300863265991,2.2045161724090576,236.11080932617188,47.462890625,-122.31885528564453,0.0,-0.44090323448181157,2,0.0
99,70.7038414478302,97.01639556884766,-2.4507970809936523,2.3321168422698975,235.72360229492188,47.462890625,-122.31885528564453,0.0,-0.4664233684539795,2,0.0
100,71.17759370803833,97.01417541503906,-2.2008213996887207,2.334578514099121,236.02578735351562,47.462890625,-122.31885528564453,0.0,5.734293127059937,2,0.0
