step,timestamp,altitude_m,pitch_deg,roll_deg,heading_deg,latitude,longitude,airspeed_kts,reward,episode,total_reward
42,6.1084887981414795,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
43,6.220872402191162,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
44,6.327545166015625,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
45,6.434727907180786,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
46,6.583805322647095,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
47,6.83148980140686,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
48,6.996384382247925,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
49,7.115589380264282,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
50,7.210700988769531,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
51,7.307840585708618,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
52,7.411365509033203,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
53,7.509454965591431,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
54,7.614490985870361,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
55,7.7056169509887695,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
56,7.797300338745117,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
57,7.8936779499053955,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
58,7.99657416343689,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
59,8.097523212432861,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
60,8.200625896453857,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
61,8.405153751373291,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
62,8.54275369644165,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
63,8.639422416687012,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
64,8.738654375076294,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
65,8.840973138809204,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
66,8.944989681243896,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
67,9.037355661392212,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
68,9.148380517959595,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
69,9.238858222961426,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
70,9.3354651927948,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
71,9.433933734893799,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
72,9.530879974365234,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
73,9.637186050415039,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
74,9.7336745262146,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
75,9.833235025405884,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
76,9.941511869430542,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
77,10.032195568084717,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
78,10.125215530395508,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
79,10.226479768753052,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
80,10.393268346786499,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
81,10.561177253723145,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
82,10.677739381790161,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
83,10.76568603515625,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
84,10.869726181030273,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
85,10.975231170654297,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
86,11.14705777168274,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
87,11.252219200134277,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
88,11.35050892829895,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
89,11.448367834091187,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
90,11.570137977600098,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
91,11.667925357818604,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
92,11.761823654174805,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
93,11.849310874938965,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
94,11.950155258178711,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
95,12.06925630569458,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
96,12.165469646453857,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
97,12.266205310821533,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
98,12.358787298202515,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
99,12.539723634719849,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
100,12.707078218460083,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
101,12.803261280059814,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
102,12.900659561157227,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
103,13.014667510986328,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
104,13.112519264221191,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
105,13.20222282409668,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
106,13.301863670349121,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
107,13.419076919555664,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
108,13.512670516967773,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
109,13.625590562820435,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
110,13.721603631973267,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
111,13.821325778961182,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
112,13.944868087768555,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
113,14.044557094573975,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
114,14.14028000831604,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
115,14.233080863952637,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
116,14.325913667678833,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
117,14.430705785751343,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
118,14.701284170150757,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
119,14.796813249588013,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
120,14.896446704864502,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
121,15.006792306900024,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
122,15.102993249893188,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
123,15.198171615600586,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
124,15.27890396118164,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
125,15.372676610946655,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
126,15.456462860107422,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
127,15.544313669204712,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
128,15.653960466384888,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
129,15.734857559204102,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
130,15.819039344787598,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
131,15.909875869750977,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
132,15.998178720474243,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
133,16.09235692024231,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
134,16.179433822631836,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
135,16.26431941986084,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
136,16.5680513381958,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
137,16.690916061401367,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
138,16.778122186660767,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
139,16.862231254577637,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
140,16.95050621032715,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
141,17.056617975234985,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
142,17.141690015792847,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
143,17.230164289474487,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
144,17.319671630859375,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
145,17.400838613510132,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
146,17.485986709594727,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
147,17.579501390457153,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
148,17.673415184020996,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
149,17.764254570007324,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
150,17.84957480430603,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
151,17.934977054595947,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
152,18.023491144180298,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
153,18.114142656326294,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
154,18.302238702774048,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
155,18.442702054977417,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
156,18.523826122283936,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
157,18.618860244750977,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
158,18.702388286590576,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
159,18.79335618019104,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
160,18.87933325767517,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
161,18.986581325531006,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
162,19.073838233947754,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
163,19.156012296676636,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
164,19.243268966674805,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
165,19.330602645874023,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
166,19.41712236404419,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
167,19.500931978225708,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
168,19.600510597229004,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
169,19.684053659439087,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
170,19.77142643928528,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
171,19.864033937454224,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
172,19.95111894607544,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
173,20.045191764831543,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
174,20.257204294204712,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
175,20.394201278686523,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
176,20.478822946548462,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
177,20.566055059432983,5000.5498046875,5.574390888214111,-1.196275234222412,89.93920135498047,37.62131118774414,-122.37864685058594,98.69871520996094,3.0,2,0.0
